Category,Processed_Message,Cluster
0,"['let', 'know', 'detail', 'fri', 'u', 'find', 'co', 'im', 'tom', 'fri', 'mentionned', 'chinese', 'thanks']",personal
0,"['youre', 'right', 'think']",personal
0,"['wat', 'r', 'u']",personal
0,"['ur', 'lecture']",personal
1,"['sexy', 'sexy', 'cum', 'text', 'im', 'wet', 'warm', 'ready', 'porn', 'u', 'fun', 'msg', 'free', 'recd', 'msg', '150p', 'inc', 'vat', '2', 'cancel', 'text', 'stop']",personal
0,"['customer', 'place', 'call']",work
0,"['planned', 'yet', 'going', 'join', 'company', 'jan', '5', 'onlydon', 'know', 'happen']",personal
0,"['boy', 'love', 'u', 'grl', 'hogolo', 'boy', 'gold', 'chain', 'kodstini', 'grl', 'agalla', 'boy', 'necklace', 'madstini', 'grl', 'agalla', 'boy', 'hogli', '1', 'mutai', 'eerulli', 'kodthini', 'grl', 'love', 'u', 'kano']",personal
0,"['haha', 'heard', 'text', 'youre', 'around']",personal
0,"['ill', 'get', 'tomorrow', 'send']",personal
0,"['shit', 'babe', 'thasa', 'bit', 'messed', 'upyeh', 'shudvetold', 'u', 'urgran', 'knowneway', 'illspeak', '2', 'u2moro', 'wen', 'im', 'asleep']",personal
0,"['oh', 'thats', 'late', 'well', 'good', 'night', 'give', 'u', 'call', 'tomorrow', 'iam', 'going', 'go', 'sleep', 'night', 'night']",work
0,"['cheer', 'u', 'tex', 'mecause', 'u', 'werebored', 'yeah', 'okden', 'hunny', 'r', 'uin', 'wk', 'satsound\x92s', 'likeyour', 'havin', 'gr8fun', 'j', 'keep', 'updat', 'countinlots', 'loveme', 'xxxxx']",personal
0,"['sorry', 'meeting', 'ill', 'call', 'later']",work
0,"['yo', 'howz', 'u', 'girl', 'never', 'rang', 'india', 'l']",personal
0,"['yeah', 'worse']",personal
1,"['hard', 'live', '121', 'chat', '60pmin', 'choose', 'girl', 'connect', 'live', 'call', '09094646899', 'cheap', 'chat', 'uk', 'biggest', 'live', 'service', 'vu', 'bcm1896wc1n3xx']",work
0,"['tagged', 'friend', 'seemed', 'count', 'friend']",personal
1,"['heard', 'u4', 'call', '4', 'rude', 'chat', 'private', 'line', '01223585334', 'cum', 'wan', '2c', 'pic', 'gettin', 'shagged', 'text', 'pix', '8552', '2end', 'send', 'stop', '8552', 'sam', 'xxx']",work
0,['ok'],personal
0,"['long', 'time', 'remember', 'today']",personal
0,"['havent', 'shopping', 'lor', 'juz', 'arrive']",personal
0,"['thank', 'u', 'better', 'work', 'cause', 'feel', 'used', 'otherwise']",personal
0,"['challenge', 'know']",personal
0,"['much', 'ur', 'hdd', 'casing', 'cost']",personal
0,"['mystery', 'solved', 'opened', 'email', 'sent', 'another', 'batch', 'isnt', 'sweetie']",personal
0,"['cant', 'describe', 'lucky', 'im', 'actually', 'awake', 'noon']",personal
1,"['2nd', 'time', 'tried', 'contact', 'u', 'u', '£1450', 'prize', 'claim', 'call', '09053750005', 'b4', '310303', 'tcsstop', 'sm', '08718725756', '140ppm']",work
0,"['today', 'sorry', 'day', 'ever', 'wa', 'angry', 'ever', 'misbehaved', 'hurt', 'plz', 'plz', 'slap', 'urself', 'bcoz', 'ur', 'fault', 'im', 'basically', 'good']",personal
0,"['cheer', 'card', 'time', 'year', 'already']",personal
1,"['hot', 'live', 'fantasy', 'call', '08707509020', '20p', 'per', 'min', 'ntt', 'ltd', 'po', 'box', '1327', 'croydon', 'cr9', '5wb', '0870k']",work
0,"['people', 'see', 'msg', 'think', 'iam', 'addicted', 'msging', 'wrong', 'bcoz', 'dont', 'know', 'iam', 'addicted', 'sweet', 'friend', 'bslvyl']",personal
0,"['ugh', 'hopefully', 'asus', 'ppl', 'dont', 'randomly', 'reformat']",personal
0,"['havent', 'seen', 'facebook', 'huh', 'lol']",personal
0,"['mah', 'b', 'ill', 'pick', 'tomorrow']",personal
0,"['still', 'otside', 'leu', 'come', '2morrow', 'maga']",personal
0,"['u', 'still', 'plumber', 'tape', 'wrench', 'could', 'borrow']",personal
1,"['dear', 'voucher', 'holder', 'claim', 'week', 'offer', 'pc', 'please', 'go', 'httpwwwetlpcoukreward', 'tscs', 'apply']",personal
0,"['vl', 'bcum', 'difficult']",personal
1,"['ur', 'going', '2', 'bahamas', 'callfreefone', '08081560665', 'speak', 'live', 'operator', 'claim', 'either', 'bahamas', 'cruise', 'of£2000', 'cash', '18only', 'opt', 'txt', 'x', '07786200117']",personal
0,"['havent', 'still', 'waitin', 'usual', 'ü', 'come', 'back', 'sch', 'oredi']",personal
0,"['meeting', 'da', 'call']",work
0,"['k', 'k', 'watch', 'film']",personal
0,"['doe', 'cinema', 'plus', 'drink', 'appeal', 'tomo', 'fr', 'thriller', 'director', 'like', 'mac', '830']",personal
0,"['size', 'elephant', 'tablet', 'u', 'shove', 'um', 'ur']",personal
0,"['many', 'people', 'seems', 'special', 'first', 'sight', 'remain', 'special', 'till', 'last', 'sight', 'maintain', 'till', 'life', 'end', 'take', 'cr', 'da']",personal
0,"['parent', 'kidz', 'friend', 'n', 'colleague', 'screaming', 'surprise', 'wa', 'waiting', 'sofa', 'naked']",personal
0,"['dunno', 'juz', 'askin', 'co', 'got', 'card', 'got', '20', '4', 'salon', 'called', 'hair', 'sense', 'tot', 'da', 'one', 'ü', 'cut', 'ur', 'hair']",personal
0,"['good', 'morning', 'pookie', 'pie', 'lol', 'hope', 'didnt', 'wake', 'u']",personal
0,"['maybe', 'woke', 'fucking', '3', 'wouldnt', 'problem']",personal
0,"['happy', 'birthday', 'youdearwith', 'lot', 'loverakhesh', 'nri']",personal
0,"['howz', 'person', 'story']",personal
1,"['2nd', 'time', 'tried', '2', 'contact', 'u', 'u', '750', 'pound', 'prize', '2', 'claim', 'easy', 'call', '08712101358', '10p', 'per', 'min', 'btnationalrate']",work
0,"['x2', 'ltgt', 'going', 'get']",personal
0,"['hi', 'neva', 'worry', 'bout', 'da', 'truth', 'coz', 'truth', 'lead', '2', 'ur', 'heart', 'it\x92s', 'least', 'unique', 'person', 'like', 'u', 'deserve', 'sleep', 'tight', 'morning']",personal
1,"['ur', 'awarded', 'city', 'break', 'could', 'win', '£200', 'summer', 'shopping', 'spree', 'every', 'wk', 'txt', 'store', '88039skilgmetscs087147403231winawkage16£150perwksub']",personal
0,"['ur', 'paper', 'today', 'e', 'morn', 'aft']",personal
0,"['lick', 'every', 'drop', 'ready', 'use', 'mouth', 'well']",personal
0,"['expect', 'whenever', 'text', 'hope', 'go', 'well', 'tomo']",personal
0,"['great', 'p', 'diddy', 'neighbor', 'come', 'toothpaste', 'every', 'morning']",personal
0,"['av', 'new', 'number', 'wil', 'u', 'use', 'oneta']",personal
0,"['poking', 'man', 'everyday', 'teach', 'canada', 'abi', 'saying', 'hi']",personal
0,"['7', 'lor', 'change', '2', 'suntec', 'wat', 'time', 'u', 'coming']",personal
0,"['deam', 'seeing', 'online', 'shop', 'asked']",personal
0,"['curious', 'cuz', 'asked', 'wa']",personal
0,"['nicenicehow', 'working']",personal
0,"['okay', 'lor', 'wah', 'like', 'def', 'wont', 'let', 'u', 'go', 'haha', 'say', 'term', 'condition']",personal
0,"['haha', 'yup', 'hopefully', 'lose', 'kg', 'mon', 'hip', 'hop', 'go', 'orchard', 'weigh']",personal
0,"['shes', 'good', 'r', 'u', 'working']",personal
0,"['oh', 'yes', 'ive', 'little', 'weather', 'ive', 'kind', 'coccooning', 'home']",personal
0,"['home', 'also']",personal
0,"['phone', 'ha', 'weirdest', 'auto', 'correct']",personal
0,"['oops', 'phone', 'died', 'didnt', 'even', 'know', 'yeah', 'like', 'better']",personal
0,"['havent', 'mu', 'ask', 'u', '1st', 'wat', 'meet', '4', 'lunch', 'den', 'u', 'n', 'meet', 'already', 'lor', 'u', 'wan', '2', 'go', 'ask', 'da', 'ge', '1st', 'confirm', 'w', 'asap']",personal
0,"['said', 'u', 'mind', 'go', 'bedroom', 'minute', 'ok', 'sed', 'sexy', 'mood', 'came', '5', 'minuts', 'latr', 'wid', 'caken', 'wife']",personal
0,"['oh', 'yeahand', 'hav', 'great', 'time', 'newquaysend', 'postcard', '1', 'look', 'girl', 'im', 'goneu', 'know', '1im', 'talkin', 'boutxx']",personal
0,"['got', 'divorce', 'lol', 'shes']",personal
0,"['whats', 'ur', 'pin']",personal
0,"['babe', 'got', 'enough', 'money', 'pick', 'bread', 'milk', 'ill', 'give', 'back', 'get', 'home']",personal
0,"['want', 'snow', 'freezing', 'windy']",personal
1,"['urgent', 'trying', 'contact', 'u', 'today', 'draw', 'show', '£2000', 'prize', 'guaranteed', 'call', '09066358361', 'land', 'line', 'claim', 'y87', 'valid', '12hrs']",work
0,"['come', 'mahal', 'bus', 'stop', 'ltdecimalgt']",personal
0,"['knowthis', 'week', 'im', 'going', 'tirunelvai', 'da']",personal
0,"['baby', 'promise', 'treat', 'well', 'bet', 'take', 'good', 'care']",personal
0,"['like', 'hotel', 'dusk', 'game', 'think', 'solve', 'puzzle', 'area', 'thing']",personal
1,"['thanks', 'ringtone', 'order', 'reference', 'number', 'x29', 'mobile', 'charged', '450', 'tone', 'arrive', 'please', 'call', 'customer', 'service', '09065989180']",work
0,"['hi', 'love', 'go', 'day', 'fuck', 'morning', 'woke', 'dropped', 'cell', 'way', 'stair', 'seems', 'alright', 'phews', 'miss']",personal
0,"['well', 'must', 'pain', 'catch']",personal
0,"['sorry', 'da', 'thangamits', 'mistake']",personal
0,"['need', 'coz', 'never', 'go']",personal
0,"['rose', 'redred', 'bloodblood', 'heartheart', 'u', 'u', 'send', 'ti', 'ur', 'friend', 'including', 'u', 'like', 'u', 'get', 'back', '1u', 'r', 'poor', 'relation', '2u', 'need', '1', 'support', '3u', 'r', 'frnd', '2', 'many', '4some1', 'luvs', 'u', '5', 'some1', 'praying', 'god', 'marry', 'u', 'try']",personal
0,"['wifehow', 'knew', 'time', 'murder', 'exactly']",personal
1,"['six', 'chance', 'win', 'cash', '100', '20000', 'pound', 'txt', 'csh11', 'send', '87575', 'cost', '150pday', '6days', '16', 'tsandcs', 'apply', 'reply', 'hl', '4', 'info']",personal
1,"['ur', 'cashbalance', 'currently', '500', 'pound', 'maximize', 'ur', 'cashin', 'send', 'collect', '83600', '150pmsg', 'cc', '08718720201', 'po', 'box', '11414', 'tcrw1']",personal
0,"['feel', 'like', 'dick', 'keep', 'sleeping', 'text', 'facebook', 'message', 'sup', 'town']",personal
0,"['plm', 'come', 'da', 'way']",personal
0,"['guess', 'want', 'alone', 'time', 'could', 'show', 'watch']",personal
0,"['height', 'recycling', 'read', 'twice', 'people', 'spend', 'time', 'earning', 'money', 'money', 'spent', 'spending', 'time', 'good', 'morning', 'keep', 'smiling']",personal
0,"['yup', 'ü', 'comin']",personal
0,"['yes', 'princess', 'toledo']",personal
0,"['aight', 'text', 'youre', 'back', 'mu', 'ill', 'swing', 'need', 'somebody', 'get', 'door']",personal
0,"['ron', 'say', 'fri', 'leh', 'n', 'said', 'ding', 'tai', 'feng', 'cant', 'make', 'reservation', 'said', 'wait', 'lor']",personal
0,"['good', 'swimsuit', 'allowed']",personal
0,"['okay', 'soon', 'best']",personal
0,"['cute', 'thought', 'friendship', 'necessary', 'share', 'every', 'secret', 'ur', 'close', 'frnd', 'watever', 'u', 'shared', 'true']",personal
0,"['ok', 'ive', 'sent', 'u', 'da', 'latest', 'version', 'da', 'project']",personal
0,"['good', 'morning', 'dear', 'great', 'amp', 'successful', 'day']",personal
0,"['pls', 'accept', 'one', 'day', 'begging', 'change', 'number']",personal
0,"['squeeeeeze', 'christmas', 'hug', 'u', 'lik', 'frndshp', 'den', 'hug', 'back', 'u', 'get', '3', 'u', 'r', 'cute', '6', 'u', 'r', 'luvd', '9', 'u', 'r', 'lucky', 'none', 'people', 'hate', 'u']",personal
0,"['ok', 'anybody', 'asks', 'abt', 'u', 'tel', 'themp']",personal
0,"['funny', 'fact', 'nobody', 'teach', 'volcano', '2', 'erupt', 'tsunami', '2', 'arise', 'hurricane', '2', 'sway', 'aroundn', '1', 'teach', 'hw', '2', 'choose', 'wife', 'natural', 'disaster', 'happens']",personal
0,"['gon', 'na', 'ring', 'weekend', 'wot']",personal
0,"['also', 'track', 'lighter', 'find']",personal
0,"['sorry', 'cant', 'help']",personal
0,"['babe', 'need', 'advice']",personal
0,"['‘', 'leave', 'around', 'four', 'ok']",personal
0,"['come', 'medical', 'college', '7pm', 'forward', 'da']",personal
0,"['kkits', 'goodwhen', 'going']",personal
0,"['make', 'lasagna', 'vodka']",personal
0,"['hi', 'kate', 'u', 'give', 'ring', 'asap', 'xxx']",personal
0,"['people', 'tour', 'thought', 'sofa', 'thing', 'sent', 'curious', 'sugar']",personal
0,"['told', 'going', 'got', 'drunk']",personal
0,"['fucking', 'chickened', 'messaged', 'would', 'late', 'woould', 'buzz', 'didnt', 'hear', 'word']",personal
1,"['congratulation', 'thanks', 'good', 'friend', 'u', '£2000', 'xmas', 'prize', '2', 'claim', 'easy', 'call', '08718726978', '10p', 'per', 'minute', 'btnationalrate']",work
0,"['im', 'always', 'looking', 'excuse', 'city']",personal
0,"['yup', 'im', 'still', 'coffee', 'wif', 'frens', 'fren', 'drove', 'shell', 'give', 'lift']",personal
0,"['shore', 'takin', 'bus']",personal
0,"['u', 'gon', 'na', 'get', 'deus', 'ex']",personal
0,"['send', 'email', 'mind', 'ltgt', 'time', 'per', 'night']",personal
1,"['44', '7732584351', 'want', 'new', 'nokia', '3510i', 'colour', 'phone', 'deliveredtomorrow', '300', 'free', 'minute', 'mobile', '100', 'free', 'text', 'free', 'camcorder', 'reply', 'call', '08000930705']",work
0,"['tap', 'spile', 'seven', 'pub', 'gas', 'st', 'broad', 'st', 'canal', 'ok']",personal
0,"['ok', 'come', 'n', 'pick', 'u', 'engin']",personal
0,"['never', 'wanted', 'tell', 'im', 'short', 'onedge', 'late']",personal
0,"['raviyog', 'peripheral', 'bhayandar', 'east']",personal
0,"['k', 'actually', 'guy', 'meet', 'sunoco', 'howard', 'right', 'way']",personal
1,"['1', 'new', 'voicemail', 'please', 'call', '08719181513']",work
0,"['moon', 'ha', 'come', 'color', 'dream', 'star', 'make', 'musical', 'sm', 'give', 'warm', 'peaceful', 'sleep', 'good', 'night']",personal
0,"['finished', 'eating', 'got', 'u', 'plate', 'leftover', 'time']",personal
0,"['thanx', 'lot']",personal
0,"['hurry', 'home', 'u', 'big', 'butt', 'hang', 'last', 'caller', 'u', 'food', 'done', 'im', 'starving', 'dont', 'ask', 'cooked']",personal
0,"['lol', 'right', 'diet', 'everyday', 'cheat', 'anyway', 'im', 'meant', 'fatty']",personal
0,"['great', 'day', 'beautiful', 'one']",personal
0,"['happened', 'interview']",personal
0,"['solve', 'case', 'man', 'wa', 'found', 'murdered', 'ltdecimalgt', 'ltgt', 'afternoon', '1his', 'wife', 'called', 'police', '2police', 'questioned', 'everyone', '3wife', 'siri', 'wa', 'sleeping', 'murder', 'took', 'place', '4cook', 'wa', 'cooking', '5gardener', 'wa', 'picking', 'vegetable', '6housemaid', 'went', '2', 'post', 'office', '7children', 'went', '2', 'play', '8neighbour', 'went', '2', 'marriage', 'police', 'arrested', 'murderer', 'immediately', 'reply', 'reason', 'u', 'r', 'brilliant']",personal
0,"['badrith', 'chennaii', 'surely', 'pick', 'usno', 'competition']",personal
0,"['tot', 'group', 'mate', 'lucky', 'havent', 'reply', 'wat', 'time', 'ü', 'need', 'leave']",personal
0,"['hey', 'around', 'ive', 'got', 'enough', 'half', 'ten', 'owe']",personal
0,"['hey', 'tmr', 'maybe', 'meet', 'yck']",personal
0,"['alrite', 'sam', 'nic', 'checkin', 'ur', 'numberso', 'ittb']",personal
0,"['making', 'easy', 'pay', 'back', 'ltgt', 'yr', 'say', 'pay', 'back', 'earlier', 'get']",personal
0,"['worry', 'im', 'sure', 'youll', 'get']",personal
0,"['gas', 'station', 'like', 'block', 'away', 'house', 'youll', 'drive', 'right', 'since', 'armenia', 'end', 'swann', 'take', 'howard']",personal
1,"['someone', 'u', 'know', 'ha', 'asked', 'dating', 'service', '2', 'contact', 'cant', 'guess', 'call', '09058097189', 'revealed', 'pobox', '6', 'ls15hb', '150p']",work
1,"['camera', 'awarded', 'sipix', 'digital', 'camera', 'call', '09061221066', 'fromm', 'landline', 'delivery', 'within', '28', 'day']",work
0,"['tuition', '330', 'hm', 'go', '1120', '1205', 'one', 'mind']",personal
0,"['im', 'smoking', 'people', 'use', 'wylie', 'smoke', 'much', 'justify', 'ruining', 'shit']",personal
0,"['dear', 'good', 'morning', 'feeling', 'dear']",personal
0,"['little', 'med', 'say', 'take', 'every', '8', 'hour', '5', 'pain', 'back', 'took', 'another', 'hope', 'dont', 'die']",personal
0,"['beautiful', 'tomorrow', 'never', 'come', 'come', 'already', 'today', 'hunt', 'beautiful', 'tomorrow', 'dont', 'waste', 'wonderful', 'today', 'goodmorning']",personal
0,"['dunno', 'lei', 'ü', 'decide', 'lor', 'abt', 'leona', 'oops', 'tot', 'ben', 'going', 'n', 'msg']",personal
0,"['hi', 'moved', 'in2', 'pub', 'would', 'great', '2', 'c', 'u', 'u', 'cud', 'come']",personal
1,"['today', 'voda', 'number', 'ending', '5226', 'selected', 'receive', '350', 'award', 'hava', 'match', 'please', 'call', '08712300220', 'quoting', 'claim', 'code', '1131', 'standard', 'rate', 'app']",work
1,"['message', 'free', 'welcome', 'new', 'improved', 'sex', 'dogging', 'club', 'unsubscribe', 'service', 'reply', 'stop', 'msgs150p', '18']",personal
0,"['honeybee', 'said', 'im', 'sweetest', 'world', 'god', 'laughed', 'amp', 'said', 'waitu', 'havnt', 'met', 'person', 'reading', 'msg', 'moral', 'even', 'god', 'crack', 'joke', 'gmgngegn']",personal
0,"['ever', 'easier']",personal
1,"['rct', 'thnq', 'adrian', 'u', 'text', 'rgds', 'vatian']",personal
0,"['stop', 'calling', 'everyone', 'saying', 'might', 'cancer', 'throat', 'hurt', 'talk', 'cant', 'answering', 'everyones', 'call', 'get', 'one', 'call', 'im', 'babysitting', 'monday']",work
0,"['itll', 'tough', 'ill']",personal
0,"['im', 'gonnamissu', 'muchi', 'would', 'say', 'il', 'send', 'u', 'postcard', 'buttheres', 'aboutas', 'much', 'chance', 'merememberin', 'asthere', 'ofsi', 'breakin', 'contract', 'luv', 'yaxx']",personal
0,"['ee', 'msg', 'na', 'poortiyagi', 'odalebeku', 'hanumanji', '7', 'name', '1hanuman', '2bajarangabali', '3maruti', '4pavanaputra', '5sankatmochan', '6ramaduth', '7mahaveer', 'ee', '7', 'name', 'ltgt', 'janarige', 'ivatte', 'kalisidare', 'next', 'saturday', 'olage', 'ondu', 'good', 'news', 'keluviri', 'maretare', 'inde', '1', 'dodda', 'problum', 'nalli', 'siguviri', 'idu', 'matra', 'ltgt', 'true', 'dont', 'neglet']",personal
0,"['hi', 'darlin', 'finish', '3', 'u', '1', '2', 'pick', 'meet', 'text', 'back', 'number', 'luv', 'kate', 'xxx']",personal
0,"['set', 'place', 'heart', 'mind', 'mind', 'easily', 'forgets', 'heart', 'always', 'remember', 'wish', 'happy', 'valentine', 'day']",personal
0,"['im', 'surprised', 'still', 'guess', 'right', 'lor']",personal
0,"['okie', 'ü', 'wan', 'meet', 'bishan', 'co', 'bishan', 'im', 'driving', 'today']",personal
0,"['oh', 'ho', 'first', 'time', 'u', 'use', 'type', 'word']",personal
0,"['hi', 'darlin', 'wa', 'work', 'u', 'get', 'trouble', 'ijust', 'talked', 'mum', 'morning', 'really', 'good', 'time', 'last', 'night', 'im', 'goin', 'soon', 'call', 'u']",work
0,"['know', 'serving', 'mean']",personal
0,"['huh', 'hyde', 'park', 'mel', 'ah', 'opps', 'got', 'confused', 'anyway', 'tt', 'e', 'best', 'choice', 'den', 'juz', 'take']",personal
0,"['oh', 'gei', 'happend', 'tron', 'maybe', 'ill', 'dl', '3d']",personal
1,"['free', 'message', 'activate', '500', 'free', 'text', 'message', 'replying', 'message', 'word', 'free', 'term', 'condition', 'visit', 'www07781482378com']",personal
0,"['know', 'girl', 'always', 'safe', 'selfish', 'know', 'got', 'pa', 'thank', 'good', 'night']",personal
0,"['worry', 'hope', 'photo', 'shoot', 'went', 'well', 'spiffing', 'fun', 'workage']",personal
0,"['im', 'freezing', 'craving', 'ice', 'fml']",personal
0,"['kay', 'since', 'already']",personal
0,"['eh', 'sorry', 'leh', 'din', 'c', 'ur', 'msg', 'sad', 'already', 'lar', 'watching', 'tv', 'u', 'still', 'office']",personal
0,"['yo', 'im', 'right', 'yo', 'work']",personal
0,"['ok', 'darlin', 'supose', 'wa', 'ok', 'worry', 'muchi', 'film', 'stuff', 'mate', 'babysit', 'call', 'therexx']",work
0,"['said', 'u', 'mind', 'go', 'bedroom', 'minute', 'ok', 'sed', 'sexy', 'mood', 'came', '5', 'minuts', 'latr', 'wid', 'caken', 'wife']",personal
0,"['wake', 'since', 'checked', 'stuff', 'saw', 'true', 'available', 'space', 'pls', 'call', 'embassy', 'send', 'mail']",work
0,"['nope', 'juz', 'work']",personal
0,"['huh', 'fast', 'dat', 'mean', 'u', 'havent', 'finished', 'painting']",personal
0,"['number', 'u', 'live', '11']",personal
0,"['put', 'party', '7', 'day', 'week', 'study', 'lightly', 'think', 'need', 'draw', 'custom', 'checkboxes', 'know', 'hardcore']",personal
0,"['sac', 'score', 'big', 'hundredhe', 'set', 'batsman']",personal
0,"['send', 'yettys', 'number', 'pls']",personal
0,"['much', 'cost', 'approx', 'per', 'month']",personal
0,"['ok', 'theory', 'test', 'ü', 'going', 'book', 'think', '21', 'may', 'coz', 'thought', 'wan', 'na', 'go', 'jiayin', 'isnt', 'free']",personal
1,"['contacted', 'dating', 'service', 'someone', 'know', 'find', 'call', 'land', 'line', '09050000928', 'pobox45w2tg150p']",work
0,"['thats', 'fine', 'give', 'call', 'know', 'want', 'ha', 'question']",work
0,"['sorry', 'got', 'late', 'start', 'way']",personal
0,"['u', 'go', 'back', 'urself', 'lor']",personal
0,"['gas', 'station', 'go']",personal
0,"['k', 'u', 'bored', 'come', 'home']",personal
0,"['babe', 'love', 'cover', 'face', 'kiss']",personal
0,"['like', 'made', 'throw', 'smoking', 'friend', 'car', 'one', 'time', 'wa', 'awesome']",personal
0,"['still', 'checked', 'da']",personal
0,"['go', 'walmart', 'ill', 'stay']",personal
0,"['havent', 'forgotten', 'might', 'couple', 'buck', 'send', 'tomorrow', 'k', 'love', 'ya']",personal
0,"['oh', 'great', 'ill', 'disturb', 'talk']",personal
0,"['reverse', 'cheating', 'mathematics']",personal
0,"['ure', 'welcome', 'caught', 'u', 'using', 'broken', 'english']",personal
0,"['problem', 'baby', 'good', 'time', 'talk', 'called', 'left', 'message']",personal
0,"['sorry', 'ill', 'call', 'later']",work
0,"['oh', 'brand']",personal
0,"['sorry', 'cant', 'take', 'call', 'right', 'happens', 'r', '2waxsto', 'wat', 'want', 'come', 'ill', 'get', 'medical', 'insurance', 'shell', 'able', 'deliver', 'basic', 'care', 'im', 'currently', 'shopping', 'right', 'medical', 'insurance', 'give', 'til', 'friday', 'morning', 'thats', 'ill', 'see', 'major', 'person', 'guide', 'right', 'insurance']",work
0,"['time', 'coming']",personal
0,"['call', 'say', 'coming', 'today', 'ok', 'tell', 'fool', 'like', 'ok']",work
0,"['emailed', 'yifeng', 'part', 'oredi', 'ü', 'get', 'fr']",personal
0,"['r', 'u', 'sure', 'theyll', 'understand', 'wine', 'good', 'idea', 'slurp']",personal
0,"['minimum', 'walk', '3miles', 'day']",personal
0,"['ok', 'problem', 'get', 'taxi', 'c', 'ing', 'tomorrow', 'tuesday', 'tuesday', 'think', 'r', 'going', 'cinema']",personal
0,"['brainless', 'baby', 'dolld', 'vehicle', 'sariyag', 'drive', 'madoke', 'barolla']",personal
0,"['dont', 'run', 'away', 'frm', 'u', 'walk', 'slowly', 'amp', 'kill', 'u', 'dont', 'care', 'enough', 'stop']",personal
1,"['sorry', 'missed', 'call', 'let', 'talk', 'time', 'im', '07090201529']",work
0,"['please', 'attend', 'phone']",personal
0,"['hate', 'call', 'didnt', 'accept', 'even', 'single', 'call', 'mine', 'even', 'messaged']",work
0,"['message', 'phone', 'im', 'holding']",personal
0,"['im', 'free']",personal
0,"['yo', 'trip', 'got', 'postponed', 'still', 'stocked']",personal
0,"['sorry', 'ill', 'call', 'later']",work
0,"['waiting', 'call', 'sir']",work
0,"['hey', 'reply', 'pa']",personal
0,"['hey', 'elaine', 'today', 'meeting', 'still']",personal
0,"['sorry', 'ive', 'gone', 'place', 'ill', 'tomorrow', 'really', 'sorry']",personal
0,"['tiime', 'dont', 'let', 'hug', 'dont', 'break', 'tear']",personal
0,"['tomorrow', 'going', 'theatre', 'come', 'wherever', 'u', 'call', 'tell', 'come', 'tomorrow']",work
0,"['electricity', 'went', 'fml']",personal
0,"['look', 'like', 'found', 'something', 'smoke', 'great', 'job']",personal
0,"['also', 'andros', 'ice', 'etc', 'etc']",personal
0,[],personal
0,"['good', 'afternon', 'love', 'today', 'hope', 'good', 'maybe', 'interview', 'wake', 'miss', 'babe', 'passionate', 'kiss', 'across', 'sea']",personal
0,"['yup', 'wun', 'believe', 'wat', 'u', 'really', 'neva', 'c', 'e', 'msg', 'sent', 'shuhui']",personal
0,"['hows', 'watch', 'resizing']",personal
0,"['dear', 'umma', 'called']",personal
0,"['finished', 'missing', 'plenty']",personal
1,"['complimentary', '4', 'star', 'ibiza', 'holiday', '£10000', 'cash', 'need', 'urgent', 'collection', '09066364349', 'landline', 'lose', 'box434sk38wp150ppm18']",personal
0,"['well', 'meant', 'opposed', 'drunken', 'night']",personal
0,"['k', 'must', 'book', 'huh', 'going', 'yoga', 'basic', 'sunday']",personal
1,"['free', 'msgwe', 'billed', 'mobile', 'number', 'mistake', 'shortcode', '83332please', 'call', '08081263000', 'charge', 'refundedthis', 'call', 'free', 'bt', 'landline']",work
0,['ok'],personal
0,"['oops', 'mum', 'somerset', 'bit', 'far', 'back', 'tomo', 'see', 'soon', 'x']",personal
0,"['u', 'workin', 'overtime', 'nigpun']",personal
0,"['kallis', 'dismissial', '2nd', 'test']",personal
0,"['guess', 'got', 'screwd']",personal
1,"['please', 'call', '08712402972', 'immediately', 'urgent', 'message', 'waiting']",work
0,"['im', 'meeting', 'call', 'later']",work
0,"['r', 'u', 'cooking', 'dinner']",personal
0,"['ok', 'thanx']",personal
0,"['bull', 'plan', 'wa', 'go', 'floating', 'ikea', 'without', 'care', 'world', 'live', 'mess', 'another', 'day']",personal
0,['buy'],personal
1,"['urgent', 'mobile', 'number', 'ha', 'awarded', '£2000', 'bonus', 'caller', 'prize', 'call', '09058095201', 'land', 'line', 'valid', '12hrs']",work
0,"['heehee', 'wa', 'funny', 'tho']",personal
0,"['doe', 'simple', 'arithmetic', 'percentage']",personal
0,"['yeah', 'wouldnt', 'leave', 'hour', 'least', 'hows', '4', 'sound']",personal
1,"['valued', 'customer', 'pleased', 'advise', 'following', 'recent', 'review', 'mob', 'awarded', '£1500', 'bonus', 'prize', 'call', '09066364589']",work
0,"['thanks', 'honey', 'great', 'day']",personal
0,"['amazing', 'quote', 'sometimes', 'life', 'difficult', 'decide', 'whats', 'wrong', 'lie', 'brings', 'smile', 'truth', 'brings', 'tear']",personal
0,"['good', 'night', 'dear', 'sleepwellamptake', 'care']",personal
0,"['ü', 'ask', 'dad', 'pick', 'ü', 'lar', 'ü', 'wan', '2', 'stay', '6', 'meh']",personal
0,"['jus', 'chillaxin']",personal
0,"['hey', 'da', 'cool', 'iknow', '2', 'wellda', 'peril', 'studentfinancial', 'crisisspk', '2', 'u', 'l8r']",personal
0,"['beautiful', 'truth', 'gravity', 'read', 'carefully', 'heart', 'feel', 'light', 'someone', 'feel', 'heavy', 'someone', 'leaf', 'goodmorning']",personal
